Number of epochs,Repair level,Batch size,Learning rate,Clipping Norm,Noise multiplier,Classification error,Privacy budget,Fairness before,Fairness after
124,0.15727899028294856,50,0.03452460583980762,0.9868704664375786,2.43043449797652,0.19469751253966627,0.6119220750638211,0.1970612349776014,0.08579647569588332
128,0.2557987404901295,28,0.08076418191391194,1.9542870513636623,4.093257281766937,0.2494625857303716,0.24936382725557824,0.1970612349776014,0.0
89,0.07703476195687109,16,0.007770814831318181,0.7579023644180777,1.8091931149044078,0.18886272904084345,0.39328623032152027,0.1970612349776014,0.08278857855590922
107,0.664448946987901,48,0.049355367104682114,0.2802880978745169,4.8068746172536,0.21046166444876646,0.25337468807737,0.1970612349776014,0.040996387674791135
60,0.08921070554764388,48,0.04391289587291995,1.1862840440343263,4.343525978940097,0.2383048418466578,0.20701484075802884,0.1970612349776014,0.017776045013879478
66,0.04086979251234779,30,0.04389445113104211,1.2516873387868401,1.5994197637139393,0.20237485924864362,0.5517649548970713,0.1970612349776014,0.0443671041624666
76,0.16327539546774816,45,0.009158834223468235,0.9953826151546812,2.0406765578483257,0.19305967857508444,0.5456396271174115,0.1970612349776014,0.06254415751875347
101,0.9415326098845014,51,0.0890297112210272,1.0081420292234105,4.820773247335545,0.24669874091513977,0.25297377725555037,0.1970612349776014,0.0015692856860860813
101,0.7449766556029873,54,0.06371219059169657,0.34582040276825843,1.4645277645057386,0.2031937762309346,1.0814863191271489,0.1970612349776014,0.044141315913416225
47,0.9037214068718591,52,0.014058574803739333,1.5594795855732464,1.457405779484187,0.19439041867130724,0.7011882760960921,0.1970612349776014,0.0454856258822542
68,0.8427843313962613,26,0.0647893048958425,1.6956435019587246,3.0154088968285517,0.2407615927935306,0.24007775488716965,0.1970612349776014,0.021893812799746566
100,0.3488470995658547,17,0.04888478182601162,0.6555706427094938,2.3348177960776804,0.22714709796294397,0.3169297516634661,0.1970612349776014,0.017116125802482694
125,0.6236272096936072,56,0.026278094106452952,0.8439627763675026,2.669951411661711,0.19500460640802542,0.5849890993818142,0.1970612349776014,0.06395356562374864
92,0.8824711657832164,18,0.05179276065145869,1.484087834117636,1.2486984242692842,0.2625652574470263,0.7064481727398308,0.1970612349776014,0.0073499714992521364
83,0.3366935280237022,44,0.09108800192346525,1.8340676111190561,2.073158353168712,0.29644794758931314,0.5549491533021896,0.1970612349776014,0.10573012721667041
127,0.18197152609553102,55,0.0672258984449609,0.44186496217363824,2.670498417456923,0.24291124987204427,0.5840261335924075,0.1970612349776014,0.03882998670602379
37,0.7897634643573719,20,0.059684488744378206,1.7420651300740322,1.0474386755245098,0.21199713379056195,0.5991308587800481,0.1970612349776014,0.06651232386102876
47,0.4985389596473937,42,0.018753296532377024,1.1041880510800903,3.808478493648884,0.19930392056505275,0.19535920079528898,0.1970612349776014,0.05559404725818791
43,0.29595845876628435,52,0.04322153306213609,0.6568469652077514,2.6461671673258564,0.2352339031630668,0.317327052143759,0.1970612349776014,0.014187522207211095
117,0.5691952028183872,30,0.04590791842946902,0.9131632121521402,3.799153787365966,0.2069812672740301,0.26810900773885016,0.1970612349776014,0.044838754975681884
70,0.7091503877689059,48,0.02108250687470799,0.7762471930810305,4.516822862559991,0.20493397481830278,0.21552252192046845,0.1970612349776014,0.050206865817255475
84,0.1680718898755269,52,0.009671507725198508,1.435374765684811,4.8518881904425655,0.1965400757498209,0.22963135424377332,0.1970612349776014,0.05850568327758888
42,0.2987440243618521,53,0.0760876768862125,0.4769850337340591,4.982684871675078,0.2343126215579896,0.15433376049136246,0.1970612349776014,0.018680679685720347
93,0.16156815989302165,52,0.029032421399899776,0.8053894597736915,3.982971236034421,0.1963353465042481,0.30264200124755747,0.1970612349776014,0.06855961722678307
65,0.44696041128314157,29,0.03527904219932661,0.164919583048058,1.7490141220048172,0.2254068993755758,0.47832414188192596,0.1970612349776014,0.03545143167625597
99,0.7343677636302005,45,0.016834485662661627,1.3371598031766279,3.8787270546870443,0.21424915549186196,0.298174259878834,0.1970612349776014,0.03070213549608269
68,0.031500588180704,59,0.07663426087356548,1.0398253941944828,3.9296913869963785,0.30709386835909513,0.27748809495791804,0.1970612349776014,0.16073685736979249
70,0.9345766576581205,38,0.029016149370433307,0.891363915338585,3.8435870266538577,0.21240659228170744,0.22747900108100394,0.1970612349776014,0.06723342193753656
71,0.17569684509615568,24,0.04842997688527344,0.2771675815431187,4.746117795579105,0.2494625857303716,0.1408513998407849,0.1970612349776014,0.0
36,0.3437797039026782,42,0.0059348486734709,0.1424655676866269,2.9687627830466665,0.1876343535674071,0.22438399284645633,0.1970612349776014,0.07835855957803407
41,0.3543631287067547,29,0.01544264215861037,0.9568793318603832,2.249392390462927,0.19285494932951175,0.27271690462694115,0.1970612349776014,0.08493442724967831
90,0.8296046360232668,31,0.03612990359419893,1.308115845470689,4.36425559635865,0.26870713481420816,0.20246353015133214,0.1970612349776014,0.006126059625113117
111,0.47229453156746914,45,0.061740591952728754,1.8324951403439083,1.288943011991221,0.20227249462585728,1.2350055519742114,0.1970612349776014,0.06300749182999273
75,0.17260338295531852,54,0.05447850877022187,1.4972234207717787,4.914553583579996,0.24291124987204427,0.21726441539990196,0.1970612349776014,0.0075950215316148
82,0.23222944313801996,21,0.06311067640664725,0.6812687895964168,2.5952368846477256,0.2494625857303716,0.28175568217837615,0.1970612349776014,0.0
68,0.29909722402094197,60,0.03838030717586111,1.5489611673195565,1.8788470128103856,0.1940833248029481,0.6655061288575489,0.1970612349776014,0.07057053784538934
34,0.14041993229019356,17,0.09751377559963777,1.3506107818609767,1.301245809686066,0.36912682976763234,0.37462157682128855,0.1970612349776014,0.01077484084174854
82,0.4846327995228863,16,0.06339211345154319,0.12465962226090385,1.1138435704564453,0.2498720442215171,0.7411271018209259,0.1970612349776014,0.012889383163136597
117,0.6013608584031312,49,0.01034613795867827,1.7165311310478912,1.5194525555311191,0.18292558091923428,1.0569879451253905,0.1970612349776014,0.06456927354590505
53,0.6546266164400513,34,0.09322760396590503,1.121138053300524,3.9853471032642216,0.2196744804995393,0.17661866241438864,0.1970612349776014,0.03431431731699322
111,0.48452438687164545,48,0.05377804824986927,1.515970617669179,3.9506536606202807,0.24997440884430344,0.3219032579008937,0.1970612349776014,0.00033982947729637976
38,0.28416750796511836,28,0.05846697410231003,0.29753855682734887,1.977180609482339,0.2016583068891391,0.300345387056231,0.1970612349776014,0.046977577659160885
118,0.2801918290785732,32,0.05974486400052834,0.820048988868489,3.7863855261991803,0.24905312723922612,0.2799977540592249,0.1970612349776014,0.000884894928644891
63,0.8606149762547618,43,0.09098902537002179,1.9782579756618335,2.163373810582992,0.2494625857303716,0.4476491830515013,0.1970612349776014,0.0
39,0.5445786312013859,61,0.06848973604427823,1.7831118444210037,2.2641393364875233,0.21803664653495747,0.3947302763285438,0.1970612349776014,0.04652437609745563
115,0.3602642382771507,52,0.05804127914527931,1.9594117532975082,4.415606245474354,0.2494625857303716,0.3026698558731038,0.1970612349776014,0.0
53,0.5770776356716074,31,0.041889952895229135,0.46311447727169486,4.823933470470701,0.2521240659228171,0.13559915703932693,0.1970612349776014,0.0024155136601412717
50,0.9592505126073355,53,0.05929732792267421,0.532973333905661,2.3553379269038035,0.22550926399836213,0.3992562140019105,0.1970612349776014,0.04124683865383941
107,0.7441186421667761,60,0.03838659141033138,0.648420762428804,4.058456382686186,0.2156822602108711,0.3456891057076112,0.1970612349776014,0.031116526715233128
96,0.44541571263929436,24,0.05071624815848049,0.5514023587032348,3.4060593450642633,0.22591872248950762,0.2412067373345001,0.1970612349776014,0.05211354338523119
59,0.63097910473225,47,0.08482841349820638,1.0214372949372368,3.6241109774839866,0.2496673149759443,0.24866176704984305,0.1970612349776014,0.0001637968521370877
45,0.7256252938199491,64,0.053309010714087446,1.342277872608065,4.938132038945518,0.24956495035315795,0.17943405403201204,0.1970612349776014,0.000315357931251971
68,0.2890701793111611,50,0.06132311093260161,0.11732044311265316,4.695515020300988,0.2303204012693213,0.2079283093805094,0.1970612349776014,0.017086922453589858
115,0.44476324745690055,21,0.027961695824641482,1.177380219438689,2.615937439278522,0.21793428191217112,0.33560191203373324,0.1970612349776014,0.05439102223096571
53,0.37606233943820755,40,0.05204209420812027,1.921160323680096,1.0096508018655794,0.19039819838263894,1.1347735628574893,0.1970612349776014,0.07414209307618708
77,0.3952399620073991,17,0.02538816714210153,1.5265572027923293,2.8019524643864817,0.21394206162350293,0.22183926256510883,0.1970612349776014,0.05825738311801719
62,0.7633242794397556,52,0.04983529329549364,1.5642221543005608,1.028310621525121,0.19224076159279357,1.3851269798195083,0.1970612349776014,0.05896151361865437
103,0.03549172819262891,48,0.08382186814514002,0.5639417919673496,1.604573979750834,0.2458798239328488,0.9056945484427721,0.1970612349776014,0.0025031237068197897
42,0.8505073738103924,27,0.014784209618059742,1.368090553336224,3.8523396281056606,0.2047292455727301,0.14252813168039466,0.1970612349776014,0.028135395328745108
81,0.9966559768792433,58,0.05398703319075698,0.44191491996637333,1.0495596691794065,0.19551642952195725,1.6482852265465318,0.1970612349776014,0.05720869133723519
87,0.5116941657588403,28,0.07356185285320366,0.27301694667775855,2.6681392667587644,0.7551438222950149,0.3293598377459589,0.1970612349776014,0.0030848964772349774
73,0.881178677601126,61,0.011539551208326775,1.5949209575885315,2.248583669618205,0.19193366772443443,0.560131011578566,0.1970612349776014,0.05684047104284824
91,0.38771881440382705,30,0.08965773765413738,0.146522484946825,2.5912095589178574,0.22827310881359397,0.362638008813446,0.1970612349776014,0.05500429255771534
47,0.80014010703662,58,0.0388970007891545,1.3444594853403977,2.5544296495075116,0.19244549083836626,0.36846903307526513,0.1970612349776014,0.06875017983240622
113,0.7753327087460387,46,0.09463872476569625,0.5033576580675403,2.8524887867098903,0.2454703654417033,0.4604303459378934,0.1970612349776014,0.0035518154876017687
68,0.86315844936115,49,0.07478277029266302,1.1925937130857367,2.0243907518849573,0.20902855972975742,0.5432793170294143,0.1970612349776014,0.050956020138935285
36,0.163023723283655,46,0.09475719756541072,0.576421329936552,3.0214011334050954,0.2517146074316716,0.23106883908897258,0.1970612349776014,0.01314356222927755
120,0.4853431915680366,37,0.013060626220982766,1.2950438663934993,3.575093299513637,0.21138294605384378,0.32629940741720775,0.1970612349776014,0.03245495777750183
118,0.9905389450552164,22,0.0751194383351643,1.7882922383058797,3.232569522817731,0.2494625857303716,0.2732162310973304,0.1970612349776014,0.0
58,0.18653858054475203,42,0.010879121733643655,0.3529379771791842,1.1757778818448044,0.18394922714709794,0.9553936719412283,0.1970612349776014,0.07882547858840092
120,0.5868096359564569,25,0.030425955363050594,1.01835623339987,2.0308992854443924,0.2111782168082711,0.5112295637015198,0.1970612349776014,0.03863617397319161
89,0.2756019735891103,39,0.037333627009181906,1.4669923659022448,2.306622895867573,0.20411505783601191,0.474418600143297,0.1970612349776014,0.08929461628854782
126,0.6961373392309704,35,0.045486002610093744,1.401598470590337,2.454621832327422,0.20411505783601191,0.5019009355282407,0.18456721750300442,0.04339595057942758
93,0.11236089316849995,56,0.08544179963097356,1.242445791846888,1.2978380592656853,0.19039819838263894,1.2513996697785514,0.18456721750300442,0.07582469287913932
38,0.3398271585933412,48,0.06493707019134974,1.015584094173894,1.2791393072550585,0.18804381205855258,0.7184177194996644,0.18456721750300442,0.053707795067978764
99,0.8325748498465246,35,0.08511360740380051,0.7205892226997941,2.7715027753653083,0.2327771522161941,0.3817212138104858,0.18456721750300442,0.013660578634724602
70,0.46860871758154965,31,0.05799032479119254,1.0982384216230376,2.637766724738197,0.2045245163271573,0.31341070630657575,0.18456721750300442,0.045260925982258976
82,0.9125488405454361,37,0.016137692130229007,1.5437227307664432,3.1015243167117665,0.2156822602108711,0.3117897273025912,0.18456721750300442,0.019666914542546148
97,0.29626449941837163,20,0.08854832099840557,1.3016663249884044,1.464723481009802,0.2381001126010851,0.6140737618510184,0.19325375950337093,0.0
103,0.7051852410080215,45,0.09069173172533057,0.3515599184613185,1.8803816761182044,0.20237485924864362,0.7129603362676209,0.19325375950337093,0.044651088558455676
117,0.6100202461115719,56,0.03809368239039962,0.46609107611432743,3.4460205768243832,0.20902855972975742,0.4206280191951721,0.19325375950337093,0.0365575432407885
57,0.21415633475811824,49,0.0332015488848953,0.7346754549889375,3.9282600606996017,0.22069812672740297,0.2279442723804715,0.19325375950337093,0.07078177668012917
79,0.4391960575827061,27,0.016610777295898473,1.2162541980721198,4.714645617654867,0.19490224178523907,0.16040972967418984,0.19325375950337093,0.045650814146306846
91,0.21882782437653314,33,0.061070110329370396,1.7470640756516995,3.9897544514683396,0.2356433616542123,0.233011387295124,0.19325375950337093,0.0037667147552133563
38,0.23626314182738006,51,0.08942605327416785,0.29287374134618505,1.7369069109018982,0.1956187941447436,0.48977300295321596,0.19325375950337093,0.04841486182797964
103,0.38947412931971814,33,0.0756480765226497,0.5168924865018081,2.4284479909776064,0.5870611116798035,0.4409964123547216,0.19325375950337093,0.09530446843937679
33,0.8982355031652802,16,0.017450883734294546,1.2844816598839237,3.955127555668469,0.23154877674275776,0.09107589514191092,0.19325375950337093,0.004500378218127674
108,0.15026234692989393,59,0.025710186092911553,1.5215033100610849,2.7468173297254,0.21680827106152112,0.5374217215892925,0.19325375950337093,0.06376135176259516
119,0.5985253357735391,18,0.026006371588910927,0.5114930419888075,4.493603807136997,0.2165011771931621,0.16968290389113372,0.19325375950337093,0.018595218548591256
